Item ID,Short Name,Assessment Instrument,Assessment Instrument Version,HIT Standard Name,HIT Standard Version,Item HIT Code,Item HIT Text,Item Subsets,Response HIT Code,Assessment Response Codes,Response HIT Text
GG0170B3,Functional mobility (discharge performance) - sit to lying,IRF-PAI,1.5,LOINC,2.63,83216-2,Sit to lying - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170C1,Functional mobility (admission performance) - lying to sit on side,IRF-PAI,1.5,LOINC,2.63,83214-7,Lying to sitting on side of bed - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170C2,Functional mobility (discharge goal) - lying to sitting on side,IRF-PAI,1.5,LOINC,2.63,83213-9,Lying to sitting on side of bed - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0170C3,Functional mobility (discharge performance) - lying to sitting on side,IRF-PAI,1.5,LOINC,2.63,83214-7,Lying to sitting on side of bed - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170D1,Functional mobility (admission performance) - sit to stand,IRF-PAI,1.5,LOINC,2.63,83212-1,Sit to stand - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170D2,Functional mobility (discharge goal) - sit to stand,IRF-PAI,1.5,LOINC,2.63,83211-3,Sit to stand - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0170D3,Functional mobility (discharge performance) - sit to stand,IRF-PAI,1.5,LOINC,2.63,83212-1,Sit to stand - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170E1,Functional mobility (admission performance) - chair/bed-to-chair transfer,IRF-PAI,1.5,LOINC,2.63,83210-5,Bed-to-chair transfer - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170E2,Functional mobility (discharge goal) - chair/bed-to-chair transfer,IRF-PAI,1.5,LOINC,2.63,83209-7,Bed-to-chair transfer - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0170E3,Functional mobility (discharge performance) - chair/bed-to-chair transfer,IRF-PAI,1.5,LOINC,2.63,83210-5,Bed-to-chair transfer - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170F1,Functional mobility (admission performance) - toilet transfer,IRF-PAI,1.5,LOINC,2.63,83208-9,Toilet transfer - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170F2,Functional mobility (discharge goal) - toilet transfer,IRF-PAI,1.5,LOINC,2.63,83207-1,Toilet transfer - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0170F3,Functional mobility (discharge performance) - toilet transfer,IRF-PAI,1.5,LOINC,2.63,83208-9,Toilet transfer - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170G1,Functional mobility (admission performance) - car transfer,IRF-PAI,1.5,LOINC,2.63,83206-3,Car transfer - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170G2,Functional mobility (discharge goal) - car transfer,IRF-PAI,1.5,LOINC,2.63,83205-5,Car transfer - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0170G3,Functional mobility (discharge performance) - car transfer,IRF-PAI,1.5,LOINC,2.63,83206-3,Car transfer - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170H1,Does the {patient/resident} walk,IRF-PAI,1.5,LOINC,2.63,83270-9,Does the patient walk - admission performance during 3 day assessment period [CMS Assessment],IA,LA26845-0|LA26846-8|LA33-6,0|1|2,"No, and walking goal is not clinically indicated|No, and walking goal is clinically indicated|Yes"
GG0170H3,Does the {patient/resident} walk,IRF-PAI,1.5,LOINC,2.63,83278-2,Does the patient walk - discharge performance during 3 day assessment period [CMS Assessment],ID,LA32-8|LA33-6,0|2,No|Yes
GG0170I1,Functional mobility (admission performance) - walk 10 feet,IRF-PAI,1.5,LOINC,2.63,83204-8,Walk 10 feet - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170I2,Functional mobility (discharge goal) - walk 10 feet,IRF-PAI,1.5,LOINC,2.63,83203-0,Walk 10 feet - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0170I3,Functional mobility (discharge performance) - walk 10 feet,IRF-PAI,1.5,LOINC,2.63,83204-8,Walk 10 feet - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170J1,Functional mobility (admission performance) - walk 50 feet w/2 turns,IRF-PAI,1.5,LOINC,2.63,83202-2,Walk 50 feet with two turns - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170J2,Functional mobility (discharge goal) - walk 50 feet w/2 turns,IRF-PAI,1.5,LOINC,2.63,83201-4,Walk 50 feet with two turns - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0170J3,Functional mobility (discharge performance) - walk 50 feet w/2 turns,IRF-PAI,1.5,LOINC,2.63,83202-2,Walk 50 feet with two turns - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170K1,Functional mobility (admission performance) - walk 150 feet,IRF-PAI,1.5,LOINC,2.63,83200-6,Walk 150 feet - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170K2,Functional mobility (discharge goal) - walk 150 feet,IRF-PAI,1.5,LOINC,2.63,83199-0,Walk 150 feet - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0170K3,Functional mobility (discharge performance) - walk 150 feet,IRF-PAI,1.5,LOINC,2.63,83200-6,Walk 150 feet - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170L1,Functional mobility (admission performance) - walk 10 feet uneven surface,IRF-PAI,1.5,LOINC,2.63,83198-2,Walking 10 feet on uneven surfaces - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170L2,Functional mobility (discharge goal) - walk 10 feet uneven surface,IRF-PAI,1.5,LOINC,2.63,83197-4,Walking 10 feet on uneven surfaces - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0170L3,Functional mobility (discharge performance) - walk 10 feet uneven surface,IRF-PAI,1.5,LOINC,2.63,83198-2,Walking 10 feet on uneven surfaces - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
