Item ID,Short Name,Assessment Instrument,Assessment Instrument Version,HIT Standard Name,HIT Standard Version,Item HIT Code,Item HIT Text,Item Subsets,Response HIT Code,Assessment Response Codes,Response HIT Text
M2250_C,Plan of care synopsis: falls prevention,OASIS,C2-012017,LOINC,2.63,57271-9,Plan of care includes fall prevention interventions [CMS Assessment],01|03,LA27639-6|LA32-8|LA33-6,NA|00|01,NA - Falls risk assessment indicated patient has no risk for falls|No|Yes
M2250_D,Plan of care synopsis: depression interventions,OASIS,C2-012017,LOINC,2.63,57272-7,Plan of care includes depression intervention [CMS Assessment],01|03,LA27640-4|LA32-8|LA33-6,NA|00|01,NA - Patient has no diagnosis of depression AND depression screening indicates patient has: 1) no symptoms of depression; or 2) has some symptoms of depression but does not meet criteria for further evaluation of depression based on screening tool used|No|Yes
M2250_E,Plan of care synopsis: pain interventions,OASIS,C2-012017,LOINC,2.63,57273-5,Plan of care includes intervention to monitor and mitigate pain [CMS Assessment],01|03,LA27641-2|LA32-8|LA33-6,NA|00|01,NA - Pain assessment indicates patient has no pain.|No|Yes
M2250_F,Plan of care synopsis: pressure ulcer prevention,OASIS,C2-012017,LOINC,2.63,57274-3,Plan of care includes intervention to prevent pressure ulcers [CMS Assessment],01|03,LA27642-0|LA32-8|LA33-6,NA|00|01,NA - Pressure ulcer risk assessment (clinical or formal) indicates patient is not at risk of developing pressure ulcers.|No|Yes
M2250_G,Plan of care synopsis: pressure ulcer moist treatment,OASIS,C2-012017,LOINC,2.63,57275-0,Plan of care includes pressure ulcer treatment - moist healing [CMS Assessment],01|03,LA27643-8|LA32-8|LA33-6,NA|00|01,NA - Patient has no pressure ulcers OR has no pressure ulcers for which moist wound healing is indicated.|No|Yes
M2301,Emergent care: use since most recent SOC/ROC,OASIS,C2-012017,LOINC,2.63,57276-8,Emergent care utilized [CMS Assessment],06|07|09,LA12351-5|LA12352-3|LA32-8|LA4489-6,01|02|00|UK,"Yes, used hospital emergency department WITHOUT hospital admission|Yes, used hospital emergency department WITH hospital admission|No|Unknown"
M2310,Reason for emergent care. Check all that apply,OASIS,C2-012017,LOINC,2.63,57277-6,Reason for emergent care [CMS Assessment],06|07|09,LA12355-6|LA12356-4|LA12357-2|LA12358-0|LA12359-8|LA12360-6|LA12361-4|LA12362-2|LA12364-8|LA12365-5|LA12367-1|LA12368-9|LA12370-5|LA27773-3|LA4394-8|LA6180-9|LA6223-7|LA6315-1|LA6430-8|LA6437-3,2|3|4|5|6|7|8|9|11|12|14|15|17|1|UK|18|10|19|16|13,"Injury caused by fall|Respiratory infection (for example, pneumonia, bronchitis)|Other respiratory problem|Heart failure (for example, fluid overload)|Cardiac dysrhythmia (irregular heartbeat)|Myocardial infarction or chest pain|Other heart disease|Stroke (CVA) or TIA|GI bleeding, obstruction, constipation, impaction|Dehydration, malnutrition|IV catheter-related infection or complication|Wound infection or deterioration|Acute mental/behavioral health problem|Improper medication administration, adverse drug reactions, medication side effects, toxicity, anaphylaxis|Reason unknown|Deep vein thrombosis, pulmonary embolus|Hypo/hyperglycemia, diabetes out of control|Other than above reasons|Uncontrolled pain|Urinary tract infection"
M2401,Intervention synopsis,OASIS,C2-012017,LOINC,2.63,57198-4,Intervention synopsis,06|07|09,,,
M2401_A,Intervention synopsis: diabetic foot care,OASIS,C2-012017,LOINC,2.63,57270-1,Plan of care includes diabetic foot care [CMS Assessment],06|07|09,LA27638-8|LA32-8|LA33-6,NA|00|01,NA - Patient is not diabetic or is missing lower legs due to congenital or acquired condition (bilateral amputee)|No|Yes
M2401_B,Intervention synopsis: falls prevention,OASIS,C2-012017,LOINC,2.63,57271-9,Plan of care includes fall prevention interventions [CMS Assessment],06|07|09,LA27694-1|LA32-8|LA33-6,NA|00|01,"NA - Every standardized, validated multifactor fall risk assessment conducted at or since the most recent SOC/ROC assessment indicates the patient has no risk for falls.|No|Yes"
M2401_C,Intervention synopsis: depression intervention,OASIS,C2-012017,LOINC,2.63,57272-7,Plan of care includes depression intervention [CMS Assessment],06|07|09,LA27695-8|LA32-8|LA33-6,NA|00|01,"NA - Patient has no diagnosis of depression AND every standardized, validated depression screening conducted at or since the most recent SOC/ROC assessment indicates the patient has: 1) no symptoms of depression; or 2) has some symptoms of depression but does not meet criteria for further evaluation of depression based on screening tool|No|Yes"
M2401_D,Intervention synopsis: monitor and mitigate pain,OASIS,C2-012017,LOINC,2.63,57273-5,Plan of care includes intervention to monitor and mitigate pain [CMS Assessment],06|07|09,LA27696-6|LA32-8|LA33-6,NA|00|01,"NA - Every standardized, validated pain assessment conducted at or since the most recent SOC/ROC assessment indicates the patient has no pain.|No|Yes"
M2401_E,Intervention synopsis: prevent pressure ulcers,OASIS,C2-012017,LOINC,2.63,57274-3,Plan of care includes intervention to prevent pressure ulcers [CMS Assessment],06|07|09,LA27697-4|LA32-8|LA33-6,NA|00|01,"NA - Every standardized, validated pressure ulcer risk assessment conducted at or since the most recent SOC/ROC assessment indicates the patient is not at risk of developing pressure ulcers.|No|Yes"
M2401_F,Intervention synopsis: pressure ulcer moist wound treatment,OASIS,C2-012017,LOINC,2.63,57275-0,Plan of care includes pressure ulcer treatment - moist healing [CMS Assessment],06|07|09,LA27643-8|LA32-8|LA33-6,NA|00|01,NA - Patient has no pressure ulcers OR has no pressure ulcers for which moist wound healing is indicated.|No|Yes
M2410,Inpatient {facility/provider},OASIS,C2-012017,LOINC,2.63,46578-1,Admitted to Inpatient facility [CMS Assessment],06|07|09,LA27-8|LA6216-1|LA6218-7|LA6281-5|LA6357-3,03|04|01|NA|02,Nursing home|Hospice|Hospital|No inpatient facility admission|Rehabilitation facility
M2420,Discharge disposition,OASIS,C2-012017,LOINC,2.63,57278-4,Discharge disposition [CMS Assessment],9,LA12374-7|LA12375-4|LA12376-2|LA6316-9|LA6431-6,01|02|03|UK|04,Patient remained in the community (without formal assistive services)|Patient remained in the community (with formal assistive services)|Patient transferred to a non-institutional hospice|Other unknown|Unknown because patient moved to a geographic location not served by this agency
M2430,Reason for hospitalization. Check all that apply,OASIS,C2-012017,LOINC,2.63,57279-2,Reason for hospitalization [CMS Assessment],06|07,LA12355-6|LA12356-4|LA12357-2|LA12358-0|LA12359-8|LA12360-6|LA12361-4|LA12362-2|LA12364-8|LA12365-5|LA12367-1|LA12368-9|LA12370-5|LA12397-8|LA4394-8|LA6180-9|LA6223-7|LA6229-4|LA6315-1|LA6430-8|LA6437-3,2|3|4|5|6|7|8|9|11|12|14|15|17|19|UK|18|10|1|20|16|13,"Injury caused by fall|Respiratory infection (for example, pneumonia, bronchitis)|Other respiratory problem|Heart failure (for example, fluid overload)|Cardiac dysrhythmia (irregular heartbeat)|Myocardial infarction or chest pain|Other heart disease|Stroke (CVA) or TIA|GI bleeding, obstruction, constipation, impaction|Dehydration, malnutrition|IV catheter-related infection or complication|Wound infection or deterioration|Acute mental/behavioral health problem|Scheduled treatment or procedure|Reason unknown|Deep vein thrombosis, pulmonary embolus|Hypo/hyperglycemia, diabetes out of control|Improper medication administration, medication side effects, toxicity, anaphylaxis|Other than above reasons|Uncontrolled pain|Urinary tract infection"
