Item ID,Short Name,Assessment Instrument,Assessment Instrument Version,HIT Standard Name,HIT Standard Version,Item HIT Code,Item HIT Text,Item Subsets,Response HIT Code,Assessment Response Codes,Response HIT Text
GG0130B1,Self-care (admission performance) - oral hygiene,LCDS,4,LOINC,2.63,83230-3,Oral hygiene - functional ability during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0130B2,Self-care (discharge goal) - oral hygiene,LCDS,4,LOINC,2.63,83229-5,Oral hygiene - functional goal during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0130B3,Self-care (discharge performance) - oral hygiene,LCDS,4,LOINC,2.63,83230-3,Oral hygiene - functional ability during 3 day assessment period [CMS Assessment],LP,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0130C1,Self-care (admission performance) - toileting hygiene,LCDS,4,LOINC,2.63,83228-7,Toileting hygiene - functional ability during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0130C2,Self-care (discharge goal) - toileting hygiene,LCDS,4,LOINC,2.63,83227-9,Toileting hygiene - functional goal during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0130C3,Self-care (discharge performance) - toileting hygiene,LCDS,4,LOINC,2.63,83228-7,Toileting hygiene - functional ability during 3 day assessment period [CMS Assessment],LP,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0130D1,Self-care (admission performance) - wash upper body,LCDS,4,LOINC,2.63,85652-6,Wash upper body - functional ability during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0130D2,Self-care (discharge goal) - wash upper body,LCDS,4,LOINC,2.63,85653-4,Wash upper body - functional goal during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0130D3,Self-care (discharge performance) - wash upper body,LCDS,4,LOINC,2.63,85652-6,Wash upper body - functional ability during 3 day assessment period [CMS Assessment],LP,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170A1,Functional mobility (admission performance) - roll left and right,LCDS,4,LOINC,2.63,83218-8,Roll left and right - functional ability during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170A2,Functional mobility (discharge goal) - roll left and right,LCDS,4,LOINC,2.63,83217-0,Roll left and right - functional goal during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170A3,Functional mobility (discharge performance) - roll left and right,LCDS,4,LOINC,2.63,83218-8,Roll left and right - functional ability during 3 day assessment period [CMS Assessment],LP,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170B1,Functional mobility (admission performance) - sit to lying,LCDS,4,LOINC,2.63,83216-2,Sit to lying - functional ability during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170B2,Functional mobility (discharge goal) - sit to lying,LCDS,4,LOINC,2.63,83215-4,Sit to lying - functional goal during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170B3,Functional mobility (discharge performance) - sit to lying,LCDS,4,LOINC,2.63,83216-2,Sit to lying - functional ability during 3 day assessment period [CMS Assessment],LP,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170C1,Functional mobility (admission performance) - lying to sit on side,LCDS,4,LOINC,2.63,83214-7,Lying to sitting on side of bed - functional ability during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170C2,Functional mobility (discharge goal) - lying to sitting on side,LCDS,4,LOINC,2.63,83213-9,Lying to sitting on side of bed - functional goal during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170C3,Functional mobility (discharge performance) - lying to sitting on side,LCDS,4,LOINC,2.63,83214-7,Lying to sitting on side of bed - functional ability during 3 day assessment period [CMS Assessment],LP,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170D1,Functional mobility (admission performance) - sit to stand,LCDS,4,LOINC,2.63,83212-1,Sit to stand - functional ability during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170D2,Functional mobility (discharge goal) - sit to stand,LCDS,4,LOINC,2.63,83211-3,Sit to stand - functional goal during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170D3,Functional mobility (discharge performance) - sit to stand,LCDS,4,LOINC,2.63,83212-1,Sit to stand - functional ability during 3 day assessment period [CMS Assessment],LP,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170E1,Functional mobility (admission performance) - chair/bed-to-chair transfer,LCDS,4,LOINC,2.63,83210-5,Bed-to-chair transfer - functional ability during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170E2,Functional mobility (discharge goal) - chair/bed-to-chair transfer,LCDS,4,LOINC,2.63,83209-7,Bed-to-chair transfer - functional goal during 3 day assessment period [CMS Assessment],LA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
GG0170E3,Functional mobility (discharge performance) - chair/bed-to-chair transfer,LCDS,4,LOINC,2.63,83210-5,Bed-to-chair transfer - functional ability during 3 day assessment period [CMS Assessment],LP,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA26735-3|LA27665-1|LA28225-3|LA28226-1|LA28227-9|LA9983-3,03|07|05|02|88|01|04|09|10|06,"Partial/moderate assistance - Helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - Helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - Helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Not attempted due to medical condition or safety concerns|Dependent - Helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Supervision or touching assistance - Helper provides verbal cues and/or touching/steadying and/or contact guard assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not applicable - Not attempted and the patient did not perform this activity prior to the current illness, exacerbation, or injury.|Not attempted due to environmental limitations (e.g. lack of equipment, weather constraints).|Independent - Patient completes the activity by him/herself with no assistance from a helper."
